id,name,artist_id,artist,playlist_id,playlist,genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode,time_signature
203xxdlledLFnkqrUleD72,You Can't Bring Me Down,3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,california hardcore,crossover thrash,funk metal,hard rock,hardcore punk,metal,nu metal,old school thrash,punk,thrash metal",0.272,0.958,-10.797,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,348093,0,1,4
3jagGO7eHHuaD53ibehkux,Blood and Thunder,1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,atlanta metal,metal,nu metal,progressive groove metal,progressive sludge,sludge metal,stoner metal,stoner rock",0.364,0.935,-6.548,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,228587,2,1,4
55mJleti2WfWEFNFcBduhc,Schism,2yEwvVSSSUkcLeSTNyHKh8,TOOL,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,art rock,nu metal,progressive metal,progressive rock,rock",0.567,0.714,-8.512,0.0302,0.0012,0.417,0.186,0.191,107.441,403533,9,0,3
7DyCmfT0WNViykLTHGT3yO,Under and Over It,5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,nu metal",0.473,0.996,-3.027,0.173,1.41e-05,0,0.26,0.0952,76.006,218133,11,0,4
1O9FvxRfkBxuhj1Se3Kj81,Hunting High And Low,1O8CSXsPwEqxcoBE360PPO,Stratovarius,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"finnish power metal,metal,neo classical metal,power metal,progressive metal,speed metal,symphonic metal",0.512,0.98,-3.138,0.0916,0.000135,0.287,0.357,0.437,93.835,248867,6,0,4
0WZZENH0kt3O2cBE8q5IRq,War Eternal,0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,death metal,melodic death metal,metal,nu metal,power metal,speed metal,swedish death metal,swedish melodeath,swedish metal,symphonic metal",0.445,0.98,-4.369,0.0731,2.45e-05,0.163,0.129,0.285,155.045,256053,5,0,4
4sAjWbPq6iSI6I0Ovr9CkY,2 Minutes to Midnight - 2015 Remaster,6mdiAmATAx73kdxrNrnlao,Iron Maiden,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,hard rock,metal,nwobhm,rock",0.446,0.97,-5.004,0.0508,0.00754,0.000275,0.199,0.595,94.233,363587,9,0,4
5Z8EDau8uNcP1E8JvmfkZe,School's Out,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,classic rock,detroit rock,glam metal,glam rock,hard rock,metal,protopunk,rock",0.294,0.745,-9.138,0.0461,0.05,0.125,0.676,0.347,134.364,210107,5,1,4
51YZAJhOwIC5Gg3jMbAmhZ,For Whom The Bell Tolls (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"hard rock,metal,old school thrash,rock,thrash metal",0.512,0.86,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909,309973,0,1,4
4f3RDq9nYPBeR1yMSgnmBm,You've Got Another Thing Coming,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",0.519,0.833,-6.947,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,310080,6,0,4
5VZwMq6yaFb04PCTfdNY3K,I Want Out,4pQN0GB0fNEEOfQCaWotsY,Helloween,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"german metal,german power metal,hard rock,metal,old school thrash,power metal,speed metal,symphonic metal,thrash metal",0.477,0.859,-8.625,0.0387,0.000333,0.000155,0.265,0.629,91.009,280213,0,1,4
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,7b85ve82Sh36a3UAx74wut,Twisted Sister,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,glam metal,hard rock,metal,rock",0.504,0.911,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,2,1,4
1RNwniZkJqdw9LMkkyynjx,Nemo,2NPduAUeLVsfIauhRwuft1,Nightwish,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"fantasy metal,finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",0.494,0.735,-6.326,0.0348,0.000185,8.38e-05,0.086,0.359,125.042,276200,0,0,4
0JBQnLKfLXmlkquabLtAgd,Only for the Weak,57ylwQTnFnIhJh4nu4rxCs,In Flames,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,gothenburg metal,melodic death metal,melodic metalcore,metal,nu metal,swedish alternative rock,swedish death metal,swedish melodeath,swedish metal",0.418,0.835,-4.824,0.0449,2.33e-06,0.766,0.289,0.549,104.986,294867,0,0,4
1yc53HK08sDab7PDFgnLWk,Laid to Rest,3JFsVIxOn7STeilPICkkB2,Lamb of God,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,hard rock,melodic metalcore,metal,nu metal,virginia metal",0.366,0.956,-3.725,0.108,0.000293,0.00447,0.449,0.159,104.016,230127,10,0,3
1yYr4D1KjhhyDD5bZIiFQy,In Waves,278ZYwGhdK6QTzE3MFePnP,Trivium,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,melodic metalcore,melodic thrash,metal,metalcore,nu metal,post-grunge",0.477,0.94,-3.435,0.103,0.000211,0.0518,0.346,0.338,76.517,302467,9,1,4
6ypKaenmVXMCXvlkfYOpjf,Raise Your Horns,3pulcT2wt7FEG10lQlqDJL,Amon Amarth,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"groove metal,melodic death metal,metal,power metal,speed metal,swedish death metal,swedish melodeath,swedish metal,tolkien metal,viking metal",0.458,0.873,-5.336,0.0439,6.05e-05,0.737,0.0664,0.551,164.984,263760,5,1,3
2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,3JDIAtVrJdQ7GFOX26LYpv,Accept,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"german heavy metal,german metal,glam metal,hard rock,metal,power metal,speed metal,thrash metal",0.544,0.739,-7.383,0.0517,0.00392,0.000143,0.168,0.328,118.287,342600,9,1,4
7DuRbuweGD2cpGN74cpPAF,Stone the Crow,1m0B9ak05G0jqDY4ACLhQu,DOWN,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,industrial metal,louisiana metal,nu metal,sludge metal,southern metal,stoner metal,supergroup",0.444,0.911,-6.117,0.0398,0.0139,0.00955,0.0868,0.556,106.437,282507,11,0,4
7hgtn706RqLE5q1mWe8aQx,"Snap Your Fingers, Snap Your Neck",6SER9tY2pDIDVWVf5Ql97B,Prong,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,industrial metal,nu metal,old school thrash,southern metal",0.668,0.788,-6.752,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,251533,5,1,4
3p9GbXMy1f9Efhdfj0QNBG,I Don't Believe In Love - Remastered 2003,2OgUPVlWYgGBGMefZgGvCO,Queensrÿche,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,glam metal,hard rock,metal,progressive metal,speed metal,us power metal",0.551,0.991,-2.642,0.0962,0.0338,2.06e-05,0.429,0.259,117.98,263560,2,0,4
14M68PdZSSMRzTBuJNuxO6,Satan Is Real,3BM0EaYmkKWuPmmHFUTQHv,Kreator,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"death metal,german metal,german thrash metal,hard rock,melodic thrash,metal,old school thrash,speed metal,thrash metal",0.43,0.96,-4.32,0.0778,5.64e-05,0.0909,0.126,0.252,101.608,278200,7,1,4
49IA4BhFCOWZQ7A7wxfa4e,Slave to the Grind,4opTS86dN9uO313J9CE8xg,Skid Row,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,glam metal,hard rock,metal,rock",0.487,0.976,-7.567,0.105,6.8e-06,0.352,0.242,0.305,133.176,208667,7,1,4
0dpFb4qv92TE9R00Lq4SAW,Symbolic,4f5V3PQ66nIrBCqugJtaGn,Death,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"death metal,dissonant death metal,florida death metal,hard rock,metal,speed metal,technical death metal",0.364,0.982,-7.034,0.195,6.65e-05,0.0124,0.163,0.127,113.772,392800,6,0,4
04EtBLFIxbcVt9NdYgcrpF,Redneck,3JFsVIxOn7STeilPICkkB2,Lamb of God,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,hard rock,melodic metalcore,metal,nu metal,virginia metal",0.512,0.996,-2.1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,220880,2,1,4
60fUDmIWuKhngaeBIVhqIV,Stranded,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,french death metal,french metal,groove metal,metal,nu metal,progressive groove metal",0.513,0.88,-4.69,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,269533,7,0,4
4VcN84ZdC7doe4yoIarJUA,Brotherhood of the Snake,28hJdGN1Awf7u3ifk2lVkg,Testament,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,hard rock,metal,old school thrash,thrash metal",0.289,0.989,-4.006,0.11,6e-06,0.179,0.122,0.198,136.419,253989,1,1,4
7Chqf4yGnQlLWAWic9b0ET,Stand My Ground,3hE8S8ohRErocpkY7uJW4a,Within Temptation,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"dutch metal,gothic metal,gothic symphonic metal,symphonic metal",0.271,0.866,-4.072,0.0578,0.0489,0.000762,0.116,0.127,175.665,267987,5,0,4
76BYv24CcZt2u94JRjmATX,Madhouse,3JysSUOyfVs1UQ0UaESheP,Anthrax,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,glam metal,groove metal,hard rock,metal,nu metal,old school thrash,rap metal,rock,speed metal,thrash metal",0.329,0.885,-10.661,0.0904,0.0242,0.00433,0.735,0.481,163.538,259760,9,1,4
3qHlBxD3acw5nrl7Padt0v,Davidian,0lVlNsuGaOr9vMHCZIAKMt,Machine Head,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,hard rock,industrial metal,melodic groove metal,metal,nu metal,progressive groove metal",0.278,0.937,-6.952,0.168,0.000535,0.118,0.227,0.29,154.244,296627,7,1,3
6aY8pSRwrJ9IjPAzr0dd0S,Alma Mater,17bYSQ9ZRnreVnJjE5X2x6,Moonspell,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"gothic black metal,gothic metal,melodic death metal,metal,portuguese black metal,portuguese metal,portuguese rock,power metal",0.235,0.867,-6.408,0.0647,0.000133,0.000938,0.0758,0.305,142.939,337307,9,0,3
0Vcpo9El50PNNbZXfKbNti,Just One Fix,1DXylZlWbVvlckNqwvjTEt,Ministry,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,double drumming,industrial,industrial metal,industrial rock,nu metal",0.539,0.982,-4.495,0.0592,1.42e-05,0.462,0.371,0.145,132.984,310293,0,1,4
5YeQoMo5py82YmqXMTjM5S,Replica,74Hj7BmnUXyx2udrIEIKwX,Fear Factory,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,industrial metal,metal,nu metal,rap metal",0.574,0.943,-5.238,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,237360,11,1,4
1erRDf98WX0VllciGPYO1H,Arise,6JW8wliOEwaDZ231ZY7cf4,Sepultura,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,brazilian groove metal,brazilian metal,brazilian thrash metal,death metal,deathrash,groove metal,hard rock,latin metal,metal,metal mineiro,nu metal,old school thrash,speed metal,thrash metal",0.372,0.961,-6.765,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,198227,9,0,4
3eI2C0gohXlg4AsavdYSiz,Punishment,3nhxXtHwC2TookQyqQlFK1,Biohazard,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,funk metal,groove metal,hardcore,nyhc,rap metal,rap rock",0.298,0.983,-6.566,0.464,0.00128,5.63e-05,0.78,0.106,89.629,284067,6,0,4
5Z7U8TRHAlX2uL2lVYv5Wa,Vote with a Bullet,1BBIIH0h76KN8gYeXFcPjR,Corrosion Of Conformity,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,groove metal,industrial metal,north carolina metal,nu metal,old school thrash,sludge metal,stoner metal,stoner rock",0.493,0.938,-6.526,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,205507,11,1,4
28TcG73tbc4iGrGBFjiBnR,Kings of Metal,4CzUzn54Cp9TQr6a7JIlMZ,Manowar,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"comic metal,hard rock,metal,power metal,speed metal,us power metal",0.575,0.881,-13.012,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,223867,9,1,4
01Q4wU19hamqnhNjtuvTyI,Nobody's Fool,7HL4id2U7FSDJtfKQHMgQx,Cinderella,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"album rock,glam metal,hard rock",0.367,0.445,-13.615,0.0286,0.0478,0.00284,0.163,0.149,67.197,287400,9,0,4
14JG4VbsqeLsFuDJlkybOT,From the Cradle to Enslave,0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"black metal,british black metal,gothic black metal,gothic metal,metal,symphonic black metal,symphonic metal",0.342,0.926,-6.313,0.0939,3.96e-05,0.683,0.186,0.0972,147.313,396829,7,0,4
4UEo1b0wWrtHMC8bVqPiH8,Nightmare,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,nu metal",0.554,0.949,-4.928,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,374453,2,1,4
5DrNFzZZZVfXaEZCaceKnp,Seek & Destroy (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"hard rock,metal,old school thrash,rock,thrash metal",0.439,0.963,-5.508,0.277,0.0364,0.00896,0.0784,0.435,140.805,414720,9,1,4
1kdiiFGX1Htx0aVZYaDwEJ,Tears Don't Fall,7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,melodic metalcore,nu metal,pop punk,post-grunge,uk metalcore,welsh metal",0.213,0.927,-3.378,0.14,0.000729,4.85e-06,0.081,0.28,162.109,348387,7,0,4
4JynkH6Oa9cJ0zUTzYA2UP,Blow Your Trumpets Gabriel,1MK0sGeyTNkbefYGj673e9,Behemoth,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"black metal,death metal,groove metal,metal,pagan black metal,polish black metal,polish death metal,polish metal",0.173,0.938,-4.642,0.0807,0.000216,0.00244,0.271,0.176,118.064,265440,6,1,4
6w8dBm5KlXxWejYrbGS1EJ,I Wanna Be Somebody,3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"glam metal,hard rock,metal,speed metal,thrash metal",0.285,0.825,-7.049,0.0466,0.000826,0,0.268,0.516,164.611,223533,1,0,4
5UCZhWiEj8q5jid3zu8JKw,Detox,457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,canadian metal,groove metal,progressive metal,vancouver metal",0.117,0.983,-5.728,0.2,2.91e-06,0.0627,0.36,0.102,164.227,337000,2,1,4
4E6wpXABj8XosZEPXZz2OK,Bleed,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,djent,groove metal,metal,nu metal,progressive groove metal,swedish metal,technical groove metal,technical thrash",0.242,0.998,-5.64,0.0894,8.12e-06,0.88,0.284,0.18,114.642,442733,11,1,4
1kLXoAje5Z4mlZOAFgZZj3,The Drapery Falls,0ybFZ2Ab08V8hueghSXm6E,Opeth,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,metal,progressive death metal,progressive metal,swedish metal,swedish progressive metal",0.103,0.859,-6.107,0.0803,0.000339,0.168,0.0974,0.306,186.415,652040,7,1,3
6IvxXL0dqXJlgIoIFfMqFA,K.I.N.G,221Rd0FvVxMx7eCbWqjiKd,Satyricon,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"black 'n' roll,black metal,metal,norwegian black metal,norwegian metal,pagan black metal,symphonic black metal",0.533,0.954,-6.632,0.0505,9.66e-06,0.398,0.051,0.398,129.758,216347,9,1,4
0I7y3aEavUHgkt4aCreBDa,Heaven's a Lie,4OAddazJM576euUnFSvXSL,Lacuna Coil,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,gothic metal,gothic symphonic metal,industrial metal,italian gothic,italian gothic metal,italian metal,nu metal,symphonic metal",0.426,0.881,-3.458,0.0403,0.0011,0.00279,0.124,0.384,140.004,286533,4,0,4
4Lxn1JlGJwmmXpODrNvPA6,I Will Be Heard,17Mb968quDHpjCkIyq30QV,Hatebreed,37i9dQZF1DWWOaP4H0w5b0,Metal Essentials,"alternative metal,connecticut hardcore,hardcore,industrial metal,melodic metalcore,metalcore,nu metal",0.585,0.907,-4.787,0.102,7.21e-05,0,0.0682,0.573,92.634,178667,1,1,4
4Tr5af3KN9RgsfKJ979O9q,Missed Train,30U7JUbgRvncri51Ibk4s1,Sad Eyz,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.754,0.401,-9.888,0.218,0.863,0.0965,0.0939,0.5,160.058,150999,9,0,4
1e4qDnDBNt93bnfJgVw0LA,Morning Sunset,0XtVN1QaB7vYRpw4qEIRt0,Ours Samplus,37i9dQZF1DWWQRwui0ExPn,lofi beats,hip-hop experimental,0.814,0.437,-8.03,0.0389,0.878,0.816,0.147,0.661,90.004,175302,9,1,4
3D9jPyPkd29CSiwzpyYHZo,slits.,1TPZvujEmCbb9Yw7QwoTH9,igory,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.45,0.263,-10.952,0.0332,0.202,0.87,0.103,0.315,84.974,125177,5,1,4
0OOfE9Fv5jWO7osHJHsWd1,Delight,542FKpIX73UoqWHne4D2E2,Mad Keys,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.709,0.181,-10.631,0.0955,0.821,0.938,0.111,0.663,92.89,149307,6,1,4
6zNwFCceDEZGFEv6s1Itsh,The Hommage,5n286gaq2TJok5XfBjSX7q,Knowsum,37i9dQZF1DWWQRwui0ExPn,lofi beats,"chillhop,jazz boom bap",0.659,0.347,-11.861,0.0553,0.601,0.938,0.107,0.678,81.02,88148,1,1,4
0c0uIy763LsqxRutmcIoYw,Green Jewel,37qnORF8QfcLsPYb6lRhiq,Birds Of The West,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.675,0.562,-8.386,0.127,0.579,0.889,0.118,0.527,168.137,103571,4,0,4
0yO05mJe5TL8uvuRv3Frz6,Playdoh,32P2i8189tnpn75spcvRKa,Milo 3,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.446,0.709,-4.263,0.153,0.252,0.52,0.559,0.369,152.31,148148,6,1,1
4tDbUWAHcHCPW9KEpT6kKb,Han,0AD1RbLJZFUruqLENw6wJl,Sawibeatz,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.821,0.269,-10.243,0.0695,0.224,0.535,0.112,0.447,170.039,136000,11,1,4
0e2vLETBobKiFlU41o32GJ,Misty,3b0TLzX6FkeQvv9daBtFBe,Goson,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi study,0.528,0.242,-17.982,0.0392,0.869,0.88,0.111,0.0942,75.711,144474,6,0,4
6b207l48x2DXQhujXZWhPl,Past Times,0YAkOkbeAPiS35qyouiM4O,Oatmello,37i9dQZF1DWWQRwui0ExPn,lofi beats,"chillhop,lo-fi beats,lo-fi study",0.657,0.329,-11.12,0.059,0.717,0.934,0.0825,0.432,145.983,110137,0,1,4
0oKZ5XQFJu0zmyztz20dHk,Quite,2aeZ4vysvCWfhqaHHLWzdm,Fed Nance,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.838,0.434,-10.888,0.257,0.466,0.779,0.104,0.716,75.024,147250,11,0,4
6q83Nvky8wjB1iQCCJ45nQ,Photosynthesis,19lhY4E6GLxH337OZLfOV4,Eu93ne,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.676,0.373,-13.177,0.103,0.607,0.896,0.109,0.847,80.006,126000,11,1,4
5wxl6K86anjaOyUzBMLNlV,Broken Record,2wWyy4LUiILXOvvCF0RSQk,BƱBBLE,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.668,0.425,-12.319,0.432,0.765,0.69,0.108,0.402,139.135,99000,9,0,4
78psmLIWXrbvIeSEx2iwLu,Foreplay,5lEV6MZ6qSWTLAeGpTg5rI,Wibke Komi,37i9dQZF1DWWQRwui0ExPn,lofi beats,study beats,0.842,0.347,-9.757,0.041,0.294,0.939,0.125,0.197,85.014,114000,10,1,4
2BuDfMOaNkJ9HRqQskDSJw,Monkman,09BQkr06MjFC0nQEd1nG4W,Gesmis,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.665,0.538,-9.182,0.0616,0.464,0.874,0.101,0.585,162.168,133288,8,1,4
37AI45r6BDwpzqrde10WSw,Bingo Time,4qbAWphr98kry2SYzR9wPH,Chrome 97,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.728,0.364,-7.206,0.238,0.59,0.789,0.0988,0.733,170.074,121412,11,1,4
12I8Uie82m6uQSSmrfF2Me,Summer Bustle,2wCcRWGIQVa5m5oJuBplAs,Frances The Mute,37i9dQZF1DWWQRwui0ExPn,lofi beats,trap beats,0.656,0.32,-9.847,0.0321,0.613,0.974,0.0896,0.43,89.975,133382,5,1,4
3mfVYaVfNpYCTutaK3nxBz,Slow Walker,3z3HY7B1UqsrP5un2WXe2h,Wishes and Dreams,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi study,0.732,0.36,-10.79,0.0638,0.451,0.854,0.107,0.198,76.995,129351,11,0,4
3OruYgXvTvTVVSKwSY71VD,"Hash with 2,8",2h9Xl98MO21fGnWbheeKuu,Krims Krams,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.648,0.334,-10.275,0.0474,0.695,0.934,0.184,0.272,90.101,133333,9,0,4
5dFiuxonjxxNlYV0zwgxdA,Bahar 1402,25dl7AnPGblWzL4vmQ0qCt,Farhot,37i9dQZF1DWWQRwui0ExPn,lofi beats,hamburg hip hop,0.747,0.315,-8.307,0.0644,0.0845,0.0909,0.174,0.484,71.001,138592,2,1,4
71Yl25X2ZJn6tzxePNlPz6,Forget about larry,4yliz9yN6pHtswgNVEjiw0,Calm Like Carl,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.654,0.409,-8.282,0.0395,0.465,0.94,0.108,0.493,89.985,152000,3,0,4
4K3u7FlL31kUTQiYxsunAp,Fashion,09BQkr06MjFC0nQEd1nG4W,Gesmis,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.734,0.494,-7.565,0.0415,0.194,0.817,0.093,0.573,82.114,152718,7,0,4
68Gu5iE48e3dMEeyK4b4aX,Reel to Real,1Gi5R2l9oX8zs5iiy2vP7v,M.I Hakone,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.759,0.213,-11.089,0.0565,0.645,0.913,0.103,0.413,75.027,140852,0,1,4
1ddHqLbvMha6fmONmI7Kja,In The Woods,7ifB9W0rZFGLiYcisBM9fC,Oslo,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.691,0.267,-12.927,0.122,0.385,0.869,0.088,0.595,80.03,102000,8,1,4
2rv8rl1sayoLgwczMqEaEG,Breeze,6XrTlvliUXeN2VYaWk0euI,Fourtinz,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.833,0.245,-10.076,0.0693,0.56,0.774,0.112,0.657,148.028,103784,11,1,4
7L6h3WvfPnUnR1lgIftm2m,My Friends,6y2CjnelXUD9BqAMzLkgvC,Bird Svensøn,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.759,0.431,-7.474,0.331,0.585,0.446,0.112,0.675,180.14,86999,10,1,4
6H1OU7JVRSNaZXrVU6JQnt,Like Water,2dGqSVZSyxJpLWtWRkm7Ba,Herr Kaschke,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.677,0.546,-9.937,0.0822,0.412,0.625,0.108,0.213,85.008,141677,1,1,4
2mNdHkeA9NB8Rbk9SPy1VB,Sweetheart Saga,6yA8bNfaBNdvoDuhna5xvk,Eazy Lotus,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.82,0.202,-10.722,0.0643,0.794,0.934,0.111,0.929,87.003,157241,5,0,4
3veP9Z9IG4gxTa951pgVlN,Portugal,5lEV6MZ6qSWTLAeGpTg5rI,Wibke Komi,37i9dQZF1DWWQRwui0ExPn,lofi beats,study beats,0.574,0.302,-9.903,0.0695,0.357,0.943,0.104,0.366,90.217,117333,7,1,4
5QBlqDw9JZMCi6V6hLKqL5,Color Fusion,6e1SIZMnXuUFsXt7xMbkg0,mädmäx,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.775,0.478,-9.337,0.0964,0.105,0.856,0.127,0.299,129.234,122093,9,0,3
6Q7W93NzDl44E4zt4AdHJl,Havel,34JrELkAIMQcrtVqaA2WQl,chill.exe,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.734,0.44,-9.291,0.0424,0.346,0.562,0.12,0.355,84.005,120000,3,0,4
1YRTzBGw9g5SeyfkwVsNxO,Oneformybrother,1dYfhrPxJSeCJp8gGwN4qo,Midan,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.861,0.616,-8.372,0.158,0.152,0.913,0.16,0.581,90.011,109333,8,1,4
2fP5vQ1GnN9FhbWpPRgQeT,wonderland,3H6djQE6LC4llH3i5t2tZM,Behind Clouds,37i9dQZF1DWWQRwui0ExPn,lofi beats,"focus beats,lo-fi beats",0.538,0.179,-21.769,0.081,0.852,0.91,0.078,0.408,179.916,110000,7,0,4
4nd1Dzjir8lGYXTq5gPkgd,Cold Leftovers,6quCxsPM8fOxowmqOx5j93,Dylan Sitts,37i9dQZF1DWWQRwui0ExPn,lofi beats,chill beats,0.79,0.367,-6.906,0.215,0.744,0.779,0.11,0.358,81.091,134731,6,1,4
3H6hRvJ0hlRfrBdfzgC6Nl,Haye,5PlbCXGclhKsbKfOtuzmVM,Dabey,37i9dQZF1DWWQRwui0ExPn,lofi beats,lo-fi jazzhop,0.736,0.498,-10.222,0.0795,0.499,0.91,0.0974,0.811,82.01,275326,2,0,4
7r1sq0LLa1W9YvllF5APGg,Ten missed calls,5JHVn4UAXk15fzTgkKlJaT,Yazzuni,37i9dQZF1DWWQRwui0ExPn,lofi beats,,0.778,0.338,-6.941,0.215,0.475,0.938,0.163,0.564,80.053,96000,10,0,4
